O1ENSID	O2ENSID
ENSG00000237427	
ENSG00000262623	
ENSG00000255532	
ENSG00000077522	ENSDARG00000071090
ENSG00000215734	
ENSG00000257343	
ENSG00000268714	
ENSG00000185641	
ENSG00000121058	ENSDARG00000040070
ENSG00000213601	
ENSG00000204053	
ENSG00000232634	
ENSG00000162368	ENSDARG00000019924
ENSG00000229862	
ENSG00000140264	
ENSG00000213927	
ENSG00000249379	
ENSG00000230734	
ENSG00000141279	ENSDARG00000044943
ENSG00000189134	ENSDARG00000033450
ENSG00000160993	ENSDARG00000052247
ENSG00000230894	
ENSG00000104903	ENSDARG00000091603
ENSG00000104903	ENSDARG00000019930
ENSG00000236348	
ENSG00000228554	
ENSG00000267521	
ENSG00000134265	ENSDARG00000006617
ENSG00000134265	ENSDARG00000043012
ENSG00000257675	
ENSG00000148215	
ENSG00000119401	ENSDARG00000102505
ENSG00000006451	ENSDARG00000045463
ENSG00000006451	ENSDARG00000016253
ENSG00000117308	ENSDARG00000002401
ENSG00000232834	
ENSG00000256310	
ENSG00000170967	ENSDARG00000006477
ENSG00000278942	
ENSG00000234881	
ENSG00000170099	ENSDARG00000090286
ENSG00000170099	ENSDARG00000074712
ENSG00000170099	ENSDARG00000077960
ENSG00000170099	ENSDARG00000087143
ENSG00000170099	ENSDARG00000091136
ENSG00000170099	ENSDARG00000090850
ENSG00000165502	ENSDARG00000058105
ENSG00000232873	
ENSG00000069018	ENSDARG00000027523
ENSG00000069018	ENSDARG00000079469
ENSG00000115091	ENSDARG00000091138
ENSG00000115091	ENSDARG00000100510
ENSG00000280262	
ENSG00000163466	ENSDARG00000075989
ENSG00000271519	
ENSG00000273487	
ENSG00000196358	ENSDARG00000077367
ENSG00000196358	ENSDARG00000087100
ENSG00000136518	ENSDARG00000070828
ENSG00000179412	ENSDARG00000053810
ENSG00000179412	ENSDARG00000103845
ENSG00000253618	
ENSG00000236152	
ENSG00000129515	ENSDARG00000058444
ENSG00000237252	
ENSG00000237159	
ENSG00000226773	
ENSG00000231683	
ENSG00000270207	
ENSG00000224055	
ENSG00000213003	
ENSG00000244615	
ENSG00000215131	
ENSG00000157181	ENSDARG00000042671
ENSG00000133703	ENSDARG00000010844
ENSG00000229672	
ENSG00000217379	
ENSG00000206178	
ENSG00000116981	ENSDARG00000070590
ENSG00000116981	ENSDARG00000035883
ENSG00000108551	ENSDARG00000019274
ENSG00000224116	
ENSG00000117448	ENSDARG00000052030
ENSG00000140538	ENSDARG00000077228
ENSG00000140538	ENSDARG00000086214
ENSG00000279355	
ENSG00000130055	ENSDARG00000073870
ENSG00000254423	
ENSG00000273406	
ENSG00000255928	
ENSG00000253816	
ENSG00000154277	ENSDARG00000026871
ENSG00000227969	
ENSG00000227515	
ENSG00000077009	ENSDARG00000101362
ENSG00000077009	ENSDARG00000067848
ENSG00000270983	
ENSG00000227888	
ENSG00000205076	
ENSG00000163285	ENSDARG00000101995
ENSG00000247911	
ENSG00000253536	
ENSG00000254682	
ENSG00000231667	
ENSG00000249604	
ENSG00000260861	
ENSG00000243489	
ENSG00000229757	
ENSG00000206177	
ENSG00000026652	ENSDARG00000069044
ENSG00000211826	
ENSG00000278829	
ENSG00000169519	ENSDARG00000089236
ENSG00000255427	
ENSG00000270069	
ENSG00000270714	
ENSG00000152092	ENSDARG00000068323
ENSG00000256034	
ENSG00000221837	
ENSG00000237738	
ENSG00000249219	
ENSG00000269902	
ENSG00000232286	
ENSG00000025772	ENSDARG00000001557
ENSG00000149485	ENSDARG00000019532
ENSG00000267968	
ENSG00000089050	ENSDARG00000040713
ENSG00000253332	
ENSG00000125285	ENSDARG00000008540
ENSG00000232690	
ENSG00000102699	ENSDARG00000069934
ENSG00000250643	
ENSG00000180616	ENSDARG00000059090
ENSG00000180616	ENSDARG00000069806
ENSG00000231682	
ENSG00000254267	
ENSG00000080371	ENSDARG00000100752
ENSG00000164323	ENSDARG00000056381
ENSG00000211855	
ENSG00000268403	
ENSG00000211846	
ENSG00000236701	
ENSG00000247324	
ENSG00000226527	
ENSG00000237336	
ENSG00000228162	
ENSG00000187175	
ENSG00000259840	
ENSG00000270808	
ENSG00000213600	
ENSG00000259042	
ENSG00000227512	
ENSG00000279088	
ENSG00000131982	
ENSG00000175886	
ENSG00000204740	
ENSG00000170369	ENSDARG00000007795
ENSG00000170369	ENSDARG00000069192
ENSG00000140396	ENSDARG00000017929
ENSG00000267374	
ENSG00000251605	
ENSG00000099624	ENSDARG00000019404
ENSG00000068394	ENSDARG00000029612
ENSG00000267653	
ENSG00000229013	
ENSG00000245293	
ENSG00000148400	ENSDARG00000052094
ENSG00000148400	ENSDARG00000103554
ENSG00000125454	ENSDARG00000100385
ENSG00000259573	
ENSG00000176605	
ENSG00000231004	
ENSG00000248702	
ENSG00000224407	
ENSG00000064490	ENSDARG00000016730
ENSG00000167384	ENSDARG00000099986
ENSG00000232518	
ENSG00000266990	
ENSG00000270878	
ENSG00000256663	
ENSG00000231341	
ENSG00000162373	ENSDARG00000075624
ENSG00000249006	
ENSG00000165300	ENSDARG00000074153
ENSG00000165300	ENSDARG00000103359
ENSG00000254186	
ENSG00000236791	
ENSG00000253250	
ENSG00000214525	
ENSG00000271313	
ENSG00000143641	ENSDARG00000003829
ENSG00000273900	
ENSG00000250804	
ENSG00000270296	
ENSG00000259609	
ENSG00000278585	
ENSG00000245556	
ENSG00000173275	
ENSG00000176268	
ENSG00000103365	
ENSG00000013563	ENSDARG00000023861
ENSG00000233888	
ENSG00000168515	
ENSG00000198208	ENSDARG00000079024
ENSG00000223719	
ENSG00000042062	ENSDARG00000020979
ENSG00000254573	
ENSG00000213071	
ENSG00000204685	
ENSG00000089737	ENSDARG00000104708
ENSG00000189229	
ENSG00000179044	ENSDARG00000051899
ENSG00000254989	
ENSG00000235363	
ENSG00000248647	
ENSG00000105619	ENSDARG00000089572
ENSG00000162522	ENSDARG00000060340
ENSG00000162522	ENSDARG00000061804
ENSG00000153802	
ENSG00000092853	
ENSG00000161888	ENSDARG00000093622
ENSG00000226794	
ENSG00000164241	ENSDARG00000095594
ENSG00000255344	
ENSG00000196099	
ENSG00000227640	
ENSG00000254182	
ENSG00000270036	
ENSG00000253406	
ENSG00000074219	
ENSG00000219622	
ENSG00000251226	
ENSG00000239218	
ENSG00000211883	
ENSG00000169618	ENSDARG00000074182
ENSG00000169618	ENSDARG00000090315
ENSG00000167920	
ENSG00000211812	
ENSG00000011275	ENSDARG00000087893
ENSG00000228961	
ENSG00000234257	
ENSG00000278784	
ENSG00000243836	
ENSG00000187959	
ENSG00000182177	ENSDARG00000012948
ENSG00000259319	
ENSG00000175894	ENSDARG00000077580
ENSG00000175894	ENSDARG00000089235
ENSG00000253884	
ENSG00000270659	
ENSG00000144893	
ENSG00000172572	ENSDARG00000004227
ENSG00000249485	
ENSG00000271787	
ENSG00000126226	ENSDARG00000013802
ENSG00000198142	ENSDARG00000098790
ENSG00000198142	ENSDARG00000059582
ENSG00000270268	
ENSG00000162873	ENSDARG00000061000
ENSG00000185479	ENSDARG00000017624
ENSG00000185479	ENSDARG00000043242
ENSG00000185479	ENSDARG00000034836
ENSG00000185479	ENSDARG00000058371
ENSG00000185479	ENSDARG00000058358
ENSG00000185479	ENSDARG00000058462
ENSG00000131068	
ENSG00000255166	
ENSG00000238122	
ENSG00000167644	
ENSG00000123933	ENSDARG00000054031
ENSG00000197254	
ENSG00000223608	
ENSG00000259522	
ENSG00000251393	
ENSG00000188738	
ENSG00000220378	
ENSG00000151718	
ENSG00000179119	ENSDARG00000033889
ENSG00000143891	ENSDARG00000057630
ENSG00000279217	
ENSG00000241411	
ENSG00000131831	ENSDARG00000102315
ENSG00000250021	ENSDARG00000041085
ENSG00000272993	
ENSG00000024862	ENSDARG00000022983
ENSG00000256582	
ENSG00000261583	
ENSG00000107959	ENSDARG00000038563
ENSG00000239827	
ENSG00000272196	ENSDARG00000088686
ENSG00000272196	ENSDARG00000070280
ENSG00000272196	ENSDARG00000070286
ENSG00000272196	ENSDARG00000068928
ENSG00000272196	ENSDARG00000068995
ENSG00000272196	ENSDARG00000086604
ENSG00000272196	ENSDARG00000075220
ENSG00000272196	ENSDARG00000086304
ENSG00000272196	ENSDARG00000100024
ENSG00000272196	ENSDARG00000100279
ENSG00000272196	ENSDARG00000098595
ENSG00000272196	ENSDARG00000051770
ENSG00000272196	ENSDARG00000093071
ENSG00000272196	ENSDARG00000090182
ENSG00000272196	ENSDARG00000100906
ENSG00000272196	ENSDARG00000099123
ENSG00000272196	ENSDARG00000091205
ENSG00000272196	ENSDARG00000075379
ENSG00000272196	ENSDARG00000051732
ENSG00000272196	ENSDARG00000074937
ENSG00000272196	ENSDARG00000051736
ENSG00000272196	ENSDARG00000086233
ENSG00000272196	ENSDARG00000103015
ENSG00000272196	ENSDARG00000051734
ENSG00000272196	ENSDARG00000074260
ENSG00000272196	ENSDARG00000051775
ENSG00000272196	ENSDARG00000070265
ENSG00000272196	ENSDARG00000086552
ENSG00000271868	
ENSG00000258420	
ENSG00000236822	
ENSG00000253189	
ENSG00000261266	
ENSG00000184434	
ENSG00000244371	
ENSG00000213935	
ENSG00000258393	
ENSG00000186446	ENSDARG00000095455
ENSG00000186446	ENSDARG00000092246
ENSG00000186446	ENSDARG00000098142
ENSG00000186446	ENSDARG00000094309
ENSG00000186446	ENSDARG00000093562
ENSG00000186446	ENSDARG00000101885
ENSG00000186446	ENSDARG00000092027
ENSG00000214288	
ENSG00000236407	
ENSG00000275512	
ENSG00000233516	
ENSG00000279714	
ENSG00000274398	
ENSG00000259612	
ENSG00000203819	
ENSG00000271395	
ENSG00000225598	
ENSG00000236176	
ENSG00000229586	
ENSG00000171435	ENSDARG00000094526
ENSG00000244130	
ENSG00000230581	
ENSG00000279805	
ENSG00000240666	
ENSG00000213568	
ENSG00000092529	ENSDARG00000043035
ENSG00000092529	ENSDARG00000041864
ENSG00000241539	
ENSG00000146910	ENSDARG00000003757
ENSG00000255518	
ENSG00000248685	
ENSG00000226943	
ENSG00000257125	
ENSG00000233383	
ENSG00000120694	ENSDARG00000019874
ENSG00000254774	
ENSG00000235001	
ENSG00000253880	
ENSG00000231108	
ENSG00000250144	
ENSG00000275144	
ENSG00000233569	
ENSG00000226038	
ENSG00000278914	
ENSG00000242731	
ENSG00000254351	
ENSG00000270980	
ENSG00000181381	
ENSG00000249619	
ENSG00000248896	
ENSG00000279452	
ENSG00000273674	
ENSG00000259437	
ENSG00000223368	
ENSG00000151292	
ENSG00000103034	ENSDARG00000103937
ENSG00000226948	
ENSG00000225144	
ENSG00000250095	
ENSG00000230796	
ENSG00000214842	
ENSG00000211820	
ENSG00000253840	
ENSG00000228935	
ENSG00000229815	
ENSG00000237639	
ENSG00000165678	ENSDARG00000098983
ENSG00000236193	
ENSG00000086544	ENSDARG00000002994
ENSG00000086544	ENSDARG00000067741
ENSG00000211878	
ENSG00000185701	
ENSG00000257664	
ENSG00000279162	
ENSG00000227809	
ENSG00000259250	
ENSG00000272921	
ENSG00000211845	
ENSG00000249105	
ENSG00000276605	
ENSG00000116871	ENSDARG00000089402
ENSG00000116871	ENSDARG00000098802
ENSG00000116871	ENSDARG00000101490
ENSG00000116871	ENSDARG00000102533
ENSG00000116871	ENSDARG00000104701
ENSG00000116871	ENSDARG00000103395
ENSG00000223675	
ENSG00000211854	
ENSG00000182087	ENSDARG00000060442
ENSG00000234272	
ENSG00000234782	
ENSG00000250503	
ENSG00000238145	
ENSG00000122145	ENSDARG00000091748
ENSG00000164736	ENSDARG00000100591
ENSG00000272519	
ENSG00000249199	
ENSG00000253457	ENSDARG00000093064
ENSG00000185864	
ENSG00000221866	ENSDARG00000019328
ENSG00000197329	ENSDARG00000044083
ENSG00000197329	ENSDARG00000091592
ENSG00000143196	ENSDARG00000056178
ENSG00000231271	
ENSG00000130313	ENSDARG00000021233
ENSG00000236476	
ENSG00000169733	ENSDARG00000019746
ENSG00000225855	
ENSG00000228041	
ENSG00000130821	ENSDARG00000043646
ENSG00000144045	ENSDARG00000059455
ENSG00000225050	
ENSG00000178381	ENSDARG00000103511
ENSG00000168569	ENSDARG00000069494
ENSG00000167791	ENSDARG00000052016
ENSG00000167791	ENSDARG00000052277
ENSG00000101407	ENSDARG00000004114
ENSG00000171931	ENSDARG00000086484
ENSG00000100079	
ENSG00000132405	ENSDARG00000003520
ENSG00000265995	
ENSG00000266943	
ENSG00000196118	ENSDARG00000096777
ENSG00000006530	ENSDARG00000009837
ENSG00000266944	
ENSG00000270242	
ENSG00000253649	
ENSG00000198104	
ENSG00000234452	
ENSG00000104889	ENSDARG00000018891
ENSG00000065665	
ENSG00000213744	
ENSG00000271131	
ENSG00000168589	ENSDARG00000089952
ENSG00000178878	ENSDARG00000089961
ENSG00000178878	ENSDARG00000007425
ENSG00000178878	ENSDARG00000068030
ENSG00000178878	ENSDARG00000023185
ENSG00000248772	
ENSG00000152779	ENSDARG00000017773
ENSG00000152779	ENSDARG00000089885
ENSG00000226539	
ENSG00000268309	
ENSG00000100028	ENSDARG00000076283
ENSG00000100028	ENSDARG00000013800
ENSG00000224599	
ENSG00000271302	
ENSG00000249437	
ENSG00000136634	ENSDARG00000078147
ENSG00000184647	
ENSG00000069493	
ENSG00000264334	
ENSG00000257183	
ENSG00000213431	
ENSG00000279748	
ENSG00000248362	
ENSG00000224328	
ENSG00000237330	ENSDARG00000070697
ENSG00000237330	ENSDARG00000098411
ENSG00000175143	
ENSG00000270431	
ENSG00000156469	ENSDARG00000003207
ENSG00000230221	
ENSG00000133433	ENSDARG00000017388
ENSG00000133433	ENSDARG00000042428
ENSG00000267799	
ENSG00000079841	ENSDARG00000074680
ENSG00000079841	ENSDARG00000078902
ENSG00000244932	
ENSG00000235736	
ENSG00000006757	ENSDARG00000069834
ENSG00000262246	ENSDARG00000089616
ENSG00000262246	ENSDARG00000100810
ENSG00000229065	
ENSG00000214367	ENSDARG00000061385
ENSG00000273965	
ENSG00000149654	ENSDARG00000098824
ENSG00000225387	
ENSG00000279967	
ENSG00000119522	ENSDARG00000014592
ENSG00000135503	ENSDARG00000018968
ENSG00000135503	ENSDARG00000052142
ENSG00000213771	
ENSG00000149124	ENSDARG00000075561
ENSG00000149124	ENSDARG00000102568
ENSG00000149124	ENSDARG00000077481
ENSG00000099953	ENSDARG00000026325
ENSG00000099953	ENSDARG00000016718
ENSG00000225758	
ENSG00000250954	
ENSG00000168014	ENSDARG00000074137
ENSG00000235262	
ENSG00000278197	
ENSG00000113048	ENSDARG00000059234
ENSG00000215905	
ENSG00000168505	ENSDARG00000002933
ENSG00000198221	
ENSG00000137337	ENSDARG00000086764
ENSG00000273271	
ENSG00000255332	
ENSG00000261445	
ENSG00000157927	ENSDARG00000079779
ENSG00000249709	
ENSG00000230721	
ENSG00000230355	
ENSG00000167130	ENSDARG00000036915
ENSG00000255900	
ENSG00000106868	ENSDARG00000058839
ENSG00000106868	ENSDARG00000097993
ENSG00000269176	
ENSG00000250599	
ENSG00000236357	
ENSG00000173467	
ENSG00000267811	
ENSG00000140835	ENSDARG00000061357
ENSG00000260183	
ENSG00000230185	
ENSG00000231738	ENSDARG00000088044
ENSG00000158246	ENSDARG00000011797
ENSG00000158246	ENSDARG00000039943
ENSG00000211835	
ENSG00000261376	
ENSG00000167985	ENSDARG00000062971
ENSG00000211863	
ENSG00000278997	
ENSG00000237555	
ENSG00000227881	
ENSG00000236417	
ENSG00000131732	ENSDARG00000007531
ENSG00000211828	
ENSG00000224814	
ENSG00000259628	
ENSG00000280288	
ENSG00000227386	
ENSG00000229015	
ENSG00000258649	
ENSG00000230819	
ENSG00000154025	ENSDARG00000074212
ENSG00000259928	
ENSG00000211868	
ENSG00000229211	
ENSG00000265010	
ENSG00000228345	
ENSG00000171680	ENSDARG00000101752
ENSG00000171680	ENSDARG00000025902
ENSG00000110002	ENSDARG00000097889
ENSG00000110002	ENSDARG00000073905
ENSG00000110002	ENSDARG00000103131
ENSG00000110002	ENSDARG00000010183
ENSG00000104826	ENSDARG00000099363
ENSG00000232939	
ENSG00000255309	
ENSG00000122965	ENSDARG00000042590
ENSG00000225377	
ENSG00000258696	
ENSG00000242435	
ENSG00000211888	
ENSG00000161594	ENSDARG00000028548
ENSG00000161594	ENSDARG00000005814
ENSG00000161594	ENSDARG00000097283
ENSG00000237907	
ENSG00000211815	
ENSG00000070785	ENSDARG00000018106
ENSG00000259048	
ENSG00000244476	
ENSG00000239480	
ENSG00000204020	
ENSG00000221864	
ENSG00000236116	
ENSG00000174339	
ENSG00000236736	
ENSG00000233711	
ENSG00000248851	
ENSG00000100014	ENSDARG00000042232
ENSG00000100014	ENSDARG00000006719
ENSG00000166851	ENSDARG00000058471
ENSG00000226961	
ENSG00000211840	
ENSG00000177732	
ENSG00000171227	ENSDARG00000059305
ENSG00000225933	
ENSG00000215455	
ENSG00000219284	
ENSG00000211867	
ENSG00000242366	ENSDARG00000089507
ENSG00000242366	ENSDARG00000097231
ENSG00000242366	ENSDARG00000097024
ENSG00000242366	ENSDARG00000006220
ENSG00000242366	ENSDARG00000097979
ENSG00000242366	ENSDARG00000097491
ENSG00000242366	ENSDARG00000101176
ENSG00000260706	
ENSG00000256206	ENSDARG00000101560
ENSG00000229880	
ENSG00000224531	ENSDARG00000089204
ENSG00000250213	
ENSG00000267992	
ENSG00000092096	ENSDARG00000100680
ENSG00000274315	
ENSG00000250723	
ENSG00000042304	
ENSG00000087266	ENSDARG00000021982
ENSG00000280064	
ENSG00000225726	
ENSG00000248286	
ENSG00000249453	
ENSG00000259867	
ENSG00000173905	ENSDARG00000100977
ENSG00000173905	ENSDARG00000014545
ENSG00000253603	
ENSG00000221852	
ENSG00000258954	
ENSG00000236996	
ENSG00000218187	
ENSG00000272958	
ENSG00000196914	ENSDARG00000100913
ENSG00000196914	ENSDARG00000030532
ENSG00000230074	
ENSG00000279608	
ENSG00000229938	
ENSG00000174572	
ENSG00000267772	
ENSG00000125826	ENSDARG00000031954
ENSG00000257558	
ENSG00000218143	
ENSG00000275278	
ENSG00000174403	
ENSG00000280173	
ENSG00000084090	ENSDARG00000074858
ENSG00000231870	
ENSG00000273680	
ENSG00000259792	
ENSG00000274391	ENSDARG00000056985
ENSG00000226908	
ENSG00000233136	ENSDARG00000077300
ENSG00000236740	
ENSG00000263976	
ENSG00000101958	ENSDARG00000075012
ENSG00000184185	ENSDARG00000104965
ENSG00000257176	
ENSG00000154122	ENSDARG00000014969
ENSG00000154122	ENSDARG00000071724
ENSG00000248962	
ENSG00000105976	ENSDARG00000070903
ENSG00000279074	
ENSG00000270218	
ENSG00000232747	
ENSG00000259967	
ENSG00000251292	
ENSG00000101363	ENSDARG00000059853
ENSG00000232172	
ENSG00000147753	
ENSG00000245080	
ENSG00000255269	
ENSG00000169435	ENSDARG00000000804
ENSG00000219699	
ENSG00000254095	
ENSG00000231569	
ENSG00000228055	
ENSG00000127951	ENSDARG00000019861
ENSG00000253719	ENSDARG00000079131
ENSG00000253719	ENSDARG00000029331
ENSG00000227244	
ENSG00000060339	ENSDARG00000074759
ENSG00000249994	
ENSG00000266105	
ENSG00000079308	ENSDARG00000020845
ENSG00000079308	ENSDARG00000078842
ENSG00000166532	
ENSG00000271522	
ENSG00000230088	
ENSG00000182224	ENSDARG00000056007
ENSG00000253377	
ENSG00000260212	
ENSG00000130711	ENSDARG00000007430
ENSG00000137996	ENSDARG00000002215
ENSG00000238223	
ENSG00000143409	ENSDARG00000004866
ENSG00000258765	
ENSG00000228771	
ENSG00000134595	ENSDARG00000053569
ENSG00000103707	ENSDARG00000005448
ENSG00000249359	
ENSG00000280380	
ENSG00000258804	
ENSG00000274295	
ENSG00000197320	
ENSG00000150347	ENSDARG00000037196
ENSG00000231015	
ENSG00000186395	ENSDARG00000044973
ENSG00000186395	ENSDARG00000094041
ENSG00000186395	ENSDARG00000036840
ENSG00000186395	ENSDARG00000022334
ENSG00000186395	ENSDARG00000036832
ENSG00000186395	ENSDARG00000023082
ENSG00000186395	ENSDARG00000036830
ENSG00000186395	ENSDARG00000095147
ENSG00000186395	ENSDARG00000092947
ENSG00000186395	ENSDARG00000014356
ENSG00000186395	ENSDARG00000090268
ENSG00000186395	ENSDARG00000036834
ENSG00000186395	ENSDARG00000044976
ENSG00000186395	ENSDARG00000044975
ENSG00000186395	ENSDARG00000000212
ENSG00000260202	
ENSG00000246130	
ENSG00000227489	
ENSG00000171867	
ENSG00000174407	
ENSG00000270308	
ENSG00000266522	
ENSG00000226429	
ENSG00000265218	
ENSG00000276638	
ENSG00000239200	
ENSG00000271638	
ENSG00000189064	
ENSG00000113595	ENSDARG00000069420
ENSG00000258540	
ENSG00000227210	
ENSG00000237247	
ENSG00000213873	
ENSG00000236080	
ENSG00000204802	
ENSG00000231525	
ENSG00000218265	
ENSG00000280368	
ENSG00000241978	ENSDARG00000069608
ENSG00000258071	
ENSG00000271440	
ENSG00000260737	
ENSG00000237532	
ENSG00000260490	
ENSG00000227602	
ENSG00000279172	
ENSG00000235674	
ENSG00000281248	
ENSG00000197149	
ENSG00000273813	
ENSG00000261976	
ENSG00000231625	
ENSG00000141753	
ENSG00000244086	
ENSG00000223849	
ENSG00000253369	
ENSG00000223730	
ENSG00000260857	
ENSG00000257193	
ENSG00000132031	ENSDARG00000069245
ENSG00000255108	
ENSG00000274173	
ENSG00000275839	
ENSG00000232986	
ENSG00000213160	ENSDARG00000078475
ENSG00000189280	ENSDARG00000075854
ENSG00000242687	
ENSG00000230490	
ENSG00000107863	ENSDARG00000104295
ENSG00000107863	ENSDARG00000075673
ENSG00000240432	
ENSG00000162757	ENSDARG00000017657
ENSG00000225284	
ENSG00000265000	
ENSG00000263622	
ENSG00000275785	
ENSG00000186980	
ENSG00000236818	
ENSG00000234535	
ENSG00000279246	
ENSG00000102890	ENSDARG00000042126
ENSG00000223922	
ENSG00000261873	
ENSG00000187997	
ENSG00000232977	
ENSG00000213559	
ENSG00000234109	
ENSG00000234423	
ENSG00000254204	
ENSG00000251667	
ENSG00000196800	
ENSG00000148950	ENSDARG00000045935
ENSG00000185319	
ENSG00000261801	
ENSG00000214039	
ENSG00000128254	
ENSG00000250973	
ENSG00000278283	
ENSG00000198390	
ENSG00000280913	
ENSG00000237807	
ENSG00000257386	
ENSG00000235523	
ENSG00000279179	
ENSG00000206075	
ENSG00000253309	ENSDARG00000057108
ENSG00000236242	
ENSG00000264907	
ENSG00000272420	
ENSG00000248578	
ENSG00000255008	
ENSG00000254785	
ENSG00000176239	
ENSG00000249277	
ENSG00000196696	
ENSG00000175711	ENSDARG00000043431
ENSG00000175395	
ENSG00000249360	
ENSG00000196860	
ENSG00000259430	
ENSG00000280229	
ENSG00000227551	ENSDARG00000077300
ENSG00000275092	
ENSG00000213275	
ENSG00000261204	
ENSG00000253237	
ENSG00000238277	
ENSG00000235795	
ENSG00000254613	
ENSG00000250583	
ENSG00000265366	
ENSG00000116761	ENSDARG00000074301
ENSG00000116761	ENSDARG00000032206
ENSG00000213107	
ENSG00000235570	
ENSG00000153404	ENSDARG00000069929
ENSG00000153404	ENSDARG00000086950
ENSG00000272143	
ENSG00000259461	
ENSG00000234445	
ENSG00000007062	ENSDARG00000039966
ENSG00000007062	ENSDARG00000034007
ENSG00000188910	ENSDARG00000042866
ENSG00000277526	
ENSG00000276012	
ENSG00000182372	ENSDARG00000075525
ENSG00000198125	ENSDARG00000031952
ENSG00000105339	ENSDARG00000013153
ENSG00000105339	ENSDARG00000078797
ENSG00000215399	
ENSG00000257635	
ENSG00000234520	
ENSG00000187902	ENSDARG00000062462
ENSG00000187902	ENSDARG00000063144
ENSG00000255327	
ENSG00000070985	ENSDARG00000059792
ENSG00000235768	
ENSG00000261199	
ENSG00000183666	
ENSG00000249019	
ENSG00000162989	ENSDARG00000062217
ENSG00000162989	ENSDARG00000077165
ENSG00000249919	
ENSG00000234466	
ENSG00000226433	
ENSG00000261959	
ENSG00000142192	ENSDARG00000055543
ENSG00000142192	ENSDARG00000104279
ENSG00000102466	ENSDARG00000040982
ENSG00000261743	
ENSG00000239819	ENSDARG00000078774
ENSG00000239819	ENSDARG00000040599
ENSG00000239819	ENSDARG00000040601
ENSG00000188662	
ENSG00000267106	
ENSG00000151117	ENSDARG00000044034
ENSG00000246448	
ENSG00000261798	
ENSG00000184678	ENSDARG00000086751
ENSG00000184678	ENSDARG00000051726
ENSG00000184678	ENSDARG00000089719
ENSG00000184678	ENSDARG00000087854
ENSG00000184678	ENSDARG00000034203
ENSG00000184678	ENSDARG00000089039
ENSG00000184678	ENSDARG00000039547
ENSG00000184678	ENSDARG00000104554
ENSG00000184678	ENSDARG00000104501
ENSG00000184678	ENSDARG00000078941
ENSG00000184678	ENSDARG00000103147
ENSG00000184678	ENSDARG00000102806
ENSG00000184678	ENSDARG00000070289
ENSG00000184678	ENSDARG00000076129
ENSG00000184678	ENSDARG00000070297
ENSG00000184678	ENSDARG00000051778
ENSG00000184678	ENSDARG00000086591
ENSG00000184678	ENSDARG00000094744
ENSG00000184678	ENSDARG00000068996
ENSG00000184678	ENSDARG00000101780
ENSG00000184678	ENSDARG00000093195
ENSG00000184678	ENSDARG00000092743
ENSG00000184678	ENSDARG00000091728
ENSG00000184678	ENSDARG00000100210
ENSG00000184678	ENSDARG00000103722
ENSG00000184678	ENSDARG00000075482
ENSG00000184678	ENSDARG00000100259
ENSG00000184678	ENSDARG00000104588
ENSG00000279046	
ENSG00000234694	
ENSG00000241434	
ENSG00000274551	
ENSG00000181609	
ENSG00000135637	ENSDARG00000101377
ENSG00000249347	
ENSG00000254380	
ENSG00000263613	
ENSG00000258948	
ENSG00000272071	
ENSG00000057663	ENSDARG00000023396
ENSG00000272338	
ENSG00000159658	
ENSG00000234231	
ENSG00000230234	
ENSG00000242641	
ENSG00000249532	
ENSG00000119946	ENSDARG00000078087
ENSG00000235823	
ENSG00000267114	
ENSG00000108984	ENSDARG00000099184
ENSG00000256732	
ENSG00000260236	
ENSG00000254965	
ENSG00000172987	ENSDARG00000078163
ENSG00000120664	
ENSG00000170092	
ENSG00000142224	ENSDARG00000090344
ENSG00000047932	ENSDARG00000023117
ENSG00000272661	
ENSG00000230952	
ENSG00000242527	
ENSG00000177685	ENSDARG00000053636
ENSG00000114126	ENSDARG00000042835
ENSG00000102038	ENSDARG00000012776
ENSG00000178947	ENSDARG00000100331
ENSG00000092051	
ENSG00000268582	
ENSG00000232420	
ENSG00000238007	
ENSG00000268083	ENSDARG00000035324
ENSG00000268083	ENSDARG00000059303
ENSG00000234785	
ENSG00000273030	
ENSG00000226955	
ENSG00000267612	
ENSG00000180694	ENSDARG00000061723
ENSG00000265845	
ENSG00000260509	
ENSG00000227080	
ENSG00000249664	
ENSG00000250709	
ENSG00000225460	
ENSG00000183145	ENSDARG00000036974
ENSG00000253934	
ENSG00000172680	ENSDARG00000069744
ENSG00000279702	
ENSG00000231552	
ENSG00000229943	
ENSG00000271862	
ENSG00000263781	
ENSG00000260452	
ENSG00000197273	
ENSG00000108587	ENSDARG00000026654
ENSG00000134222	
ENSG00000281991	
ENSG00000241776	
ENSG00000229975	
ENSG00000229637	
ENSG00000266213	
ENSG00000261564	
ENSG00000279013	
ENSG00000119283	
ENSG00000170390	
ENSG00000133193	
ENSG00000168928	ENSDARG00000093844
ENSG00000168928	ENSDARG00000090428
ENSG00000249891	
ENSG00000254960	
ENSG00000178776	
ENSG00000198284	
ENSG00000215568	ENSDARG00000105120
ENSG00000145782	ENSDARG00000069545
ENSG00000258844	
ENSG00000247213	
ENSG00000261213	
ENSG00000113578	
ENSG00000176998	
ENSG00000265908	
ENSG00000226918	
ENSG00000254938	
ENSG00000249734	
ENSG00000081026	ENSDARG00000101869
ENSG00000081026	ENSDARG00000025974
ENSG00000261302	
ENSG00000279108	
